REVIEW, RATING, USERNAME, USER LINK, DATE, SUPER-REVIEWER STATUS
 I found the humour distasteful (example: dribbling blue milk Luke) the politics dubious (example: Why does the whitest male member of the resistance inherit leadership from Leia when she's healthy and able?) and the continuity poor (example: If Rey is nobody how come Kylo Ren had heard "so much" about her in episode XII?). Marks for acting and production but this is rather a mess at the best of times.., 2.0,  , https://www.rottentomatoes.com/user/id/977074461/, January 26 2018, 
 Really Disappointed with this movie had so much potential, 1.0,  Matt C, https://www.rottentomatoes.com/user/id/976945450/, January 26 2018, 
 Vapid generic damning DISNEY literally killed Star Wars by driving that final nail in its coffin. Luke is just a kooky island hobo nihilist that milks alien tits on screen. All that wait for this. And that Leia superman thing Rose SJW subplot...... list is endless and keeps increasing more i think about this.<br>I hated the prequels. George Lucas wasn't in his best element but at least they felt Star Warsy and still had that magical element in his movies. This was STAR WARS for the snowflake millennials. Pathetic. Fuck you DISNEY. Ok its done. Well time to move on with life., 2.0,  Arindam S, https://www.rottentomatoes.com/user/id/905418871/, January 26 2018, 
 The "critics" who reviewed were obviously paid. Look at the discrepancy between their ratings and actual viewers ratings., 0.5,  Ian L, https://www.rottentomatoes.com/user/id/976936412/, January 26 2018, 
 Badly written filled with political messages and kills and anticipation for the sequel., 1.0,  Dave S, https://www.rottentomatoes.com/user/id/970999614/, January 26 2018, 
 By far the best Star Wars film since Return of the Jedi, 4.0,  Nolan D, https://www.rottentomatoes.com/user/id/973424193/, January 26 2018, 
 Many Characters Old &amp New All Fighting For Screen-Time Leaves Us Chopping &amp Changing Being Pulled So Many Places At Once. It Is A Struggle To Take It All In But It Did Not Leave Me Disappointed. Many Action Sequences Rescues Loves Interests Losses Defeats &amp Triumphs All Culminate For A Fantastic Adventure Ride. The Swashbuckling Nature Of This Saga Builds Characters Further But Some Characters Have So Little Back Story (Snoke For Instance) It Is Hard To Understand How The Federation (&amp Dark Side) Ever Became So Powerful Again?? (With Dreadnoughts &amp Super Star Destroyers Etc) I Thought More Would Be Explained On This But Other Than The Luke / Kylo Fall-Out Argument At The Temple There Is Nothing Further Added..It's A Bit Disappointing Because Then All Hell Breaks Lose When Characters We Know Little To Nothing About All Start Either Being Knocked Off Or Become Incredibly Powerful &amp Rise Up Against This Almighty Power. You Cannot Just Ride The Story On The Back (History) Of Luke &amp Leia's Demise With No Further Depth To Any Other Characters We Are Expected To Adopt In This New Saga. So The Saga Loses Steam Here &amp All The CGi Character Cameo's By Chewie C3PO &amp R2D2 Cannot Add In Enough Weight-Laughs But It Is Still A Quite Enjoyable Ride. Which I Guess Is The Ultimate Goal...Merchandise! Merchandise!!! Meeerrrchandise!!!!, 3.0,  Timm S, https://www.rottentomatoes.com/user/id/791926907/, January 26 2018, 
 So much talk of it being a divisive film. and whether you love it or hate it that fact is certainly true. <br><br>While (and seemingly even more so in this day and age) you can't please all of the people all of the time perhaps there is something to be said for at least having a punt at it. <br><br>This film was always going to split audiences and fans down the middle after the direction and choices were made to take the story the way that it has now gone and although there are aspects of it that are certainly well polished and do invoke elements of the original saga that it owes its creation to ultimately it has done something for me which even the prequels could not... It has finally ended my childhood love affair for the Star Wars saga. <br><br>I can completely understand why many love this latest episode and I am not going to bad mouth it for the various reasons that many others have I will simply say that it has lost its magic and wonder on a very personal level for me individually. <br><br>I will always hold the originals in that special place we keep safe for things that affect the fabric of yourself and I am sure that among the slew of future releases there will be something in there that I enjoy but I think the future will leave me regarding these as simply slickly made modern sci-fi flicks that for are now nothing more and nothing less to me than exactly that rather than the rip-roaring space opera that a long time ago in a galaxy far far away meant something so very special to me and many many others. <br><br>I genuinely hope that the new films bring that same enjoyment to a new generation as the OT did for mine and without any bitterness hope that they also have the opportunity to see them concluded in a way that they would like to see their own heroes walk off into the sunset. <br><br>I can't stress enough that I am glad that for so many this was something special but can't help but ponder how the original Star Wars would be thought of 40 years later if only half of the viewers were at all amused.<br><br>Star Wars never belonged to me I have no right complaining about the directions that characters now take and how new plots unfold as it was never my property to play with but there was a certain magic in those films that connected with me and which now seems crucially missing. I have gotten older as have the earlier films and so to has the world in general so I guess maybe it is long past time to pass on that particular torch and if that was the ultimate goal of The Last Jedi it has been wholly successful. I wish the films the story and the future fans all the best but this is no longer a journey that I will be accompanying them with., 1.5,  metatherion m, https://www.rottentomatoes.com/user/id/977029929/, January 26 2018, 
 Some great CGI but a poorly written movie with far too many sub plots that feel unnecessary and make the film far too long with no real payoff or impact on the main plot of the film. The Last Jedi has done far more harm to the Star Wars franchise than any of the prequels ever did.<br><br>Without spoiling this movie it simply undoes many of the story arcs set up in the previous movie: The Force Awakens and the main underlying theme in this movie seems to be that none of the story or lore from any previous movie matter. The whole point of a franchise like Star Wars is the continuation of the story. It is without a doubt the worst of the Star Wars movie if you consider only the plot and don't take the visuals in to account which are to its credit very good., 2.0,  Wil , https://www.rottentomatoes.com/user/id/973149205/, January 26 2018, 
 Amazing movie. Very few flaws. You cunts don't know what a good film is, 3.5,  Nathan H, https://www.rottentomatoes.com/user/id/977074347/, January 26 2018, 
 I think Disney will have to remove Kathleen Feminazi Kennedy and that excuse of a director Rian Fuckface Johnson for the harm they intentionally did to a Disney property which costed them 4 billion dollars.<br>They introduced a completely useless chinese character just to lure more chinese viewers to the theaters and they failed miserably. The movie was completely pulled from cinemas after very few days of screening chinese most upvoded comment being "the whole film really insults the IQ of its audience".<br>Disney's media power in China did not prove as big as in America and Europe where it threatened professional critics or plainly paid them to write positive reviews.<br>The movie has been publicly criticized even by feminists for misrepresenting their true values of gender equality versus toxic and sexist female-supremacy and male-belittling.<br>Don't be fooled. Kennedy selected Rian Fuckface Johnson a very poor writer and an even poorer director with no experience with big saga movies just because he promised to do everything she asked him. <br>Moreover the Pareto Law (20/80 Rule) says that every single company in the world including Disney owes its success to the 20% loyal customer base which generates 80% of the company's revenue. If we focus on Disney's market regarding Star Wars that 20% loyal customer base is mainly composed by middle-aged wealthy white men. Heterosexual middle-aged wealthy white women are the only significant variation.<br>Kathleen Kennedy intentionally (have no doubt after hearing her say "The Force Is Female!" - BTW how sexist is that statement???) slapped the loyal customer base of the Star Wars franchise right in the face with The Last Jedi so Disney can expect 80% losses from the next installments of the franchise. I for sure will not give Disney any more money for anything regarding Star Wars.<br>I frankly doubt Disney will be happy with losing such a stratospheric amount of money so I hope that someone at Disney will stop that evil feminazi from vandalizing something that could easily be called a treasure of American and western pop-culture.<br>By now Disney is backing up the president of Lucasfilm by stating that she and Johnson have done a great job but when the sky will start tumbling down the two of them will be fired unceremoniously.<br>Not that this could make a difference anymore. <br>Disney's Star Wars is not Star Wars anymore.<br>Star Wars canon comprises 6 movies episodes I to VI. Rogue One can easily be considered part of the canon too. The two abominations defecated by Disney break so many rules of the original Star Wars universe that they deliberately choose not to belong to the canon.<br>In regard to Disney's Star Wars therefore we all should start renaming their movies like "Star Wars DAU - The Force Awakens" and "Star Wars DAU - The Last Jedi" DAU being the acronym for Disney Alternate Universe., 1.0,  Vanessa B, https://www.rottentomatoes.com/user/id/977074341/, January 26 2018, 
 Besides Canto Bight and Leia flying I loved this movie. Initially when I left the theatre I wasn't sure what I thought as this movie makes you think. This is acrarity for a blockbuster. Great job by Rian Johnson on this great movie, 4.0,  Rebecca C, https://www.rottentomatoes.com/user/id/973849939/, January 26 2018, 
 Just here to rate this movie down. Disney is unworthy of Star Wars. This movie was so bad I sense a disturbance in episode 9., 1.0,  Joseph S, https://www.rottentomatoes.com/user/id/972089607/, January 26 2018, 
 5 years after purchasing Lucasfilm Disney has chosen to blame George Lucas when true fans object. One of the worst scenes in the movie I'm talking about Leia Poppins was the brainchild of none other than Kathleen Kennedy., 0.5,  Marc C, https://www.rottentomatoes.com/user/id/914032328/, January 26 2018, 
 the best star wars movie ever !!! full of surprises and and good storyline, 5.0,  , https://www.rottentomatoes.com/user/id/976923947/, January 25 2018, 
 An absolute insult to the legacy of Star Wars. I cannot get over how terrible a movie it is. It makes the Phantom Menace look like Citizen Kane., 1.0,  Jordan L, https://www.rottentomatoes.com/user/id/909216372/, January 25 2018, 
 Couldn't make a worse movie even if you tried!, ,  Chris O, https://www.rottentomatoes.com/user/id/977074228/, January 25 2018, 
 Rian Johnson's effort was terrible the storyline was so basic and absurd., 1.0,  , https://www.rottentomatoes.com/user/id/977074201/, January 25 2018, 
 Daisy Riddley's overbite heads "Mary Sue and the Diversity Crew" as they clashwith Adam Driver's moles in the role of Emo Ren. Everyone else has written about the plot holes magic Leia and the cultural vandalism Kenny and Ruin Johnson produced in the "Last Jedi." It's political clap trap and I have no interest in seeing any more of the "Disney Star Wars" films., 1.0,  Eric W, https://www.rottentomatoes.com/user/id/977073096/, January 25 2018, 
 I had only seen one star wars movie (when I was a kid) and I didn't remember much of it so i went into this movie not knowing a bunch. Honestly even without seeing most of the other movies this held my attention. It had some great scenes and I was never bored. It moved along at a good pace . I'd recommend it., 4.5,  Dare W, https://www.rottentomatoes.com/user/id/977072657/, January 25 2018, 
 Based on seeing this movie... I don't believe I'll ever go to the cinema to watch another Star Wars ever again. So so SO many plot holes and "I don't understand how or why or what just happened this makes no sense"<br><br>I've thought long and hard about the 'positive' reviews out there and can't understand how they concluded 5 star reviews. Sure if they ignore 5 to 8 gaping plot holes poor humor almost throughout (about 2 jokes land) 4 or 5 lucky coincidences that help drag the story along (I mean seriously what was the point going to the casino planet just to get imprisoned just to meet a random person that you're not looking for who might help but doesn't) ignore turning BB-8 into a crap clowny character with gold coin machine gun / smashing its head into computer to fix it / to bumbling into walls whilst undercover...<br><br>I want to go on but there's just too many moments that make this a terrible movie. Even if it wasn't Star Wars but it is which makes this even worse. Honestly trying to be objective as possible but I can't work out why anyone would think this is worth more than 3 stars... unless they were asleep for 85% of the movie, 1.0,  Ben S, https://www.rottentomatoes.com/user/id/977071253/, January 25 2018, 
 Huge disappointment. Ray is more powerful than anyone without training and she discover the force a week ago. Luke is a former serial killer who is living like an alchoolic on an island who die of an heart attack....<br>Marie popins fligh into space. <br>The story is great the bad guys waiting for the good guys to run out of fuel for 3 hours... Men are bad money is bad and be nice with animals are the message of the movie. <br>Ok star wars is dead. I never gonna see any Disney movie again and any movie with Ryan Johnson., 0.5,  , https://www.rottentomatoes.com/user/id/977073057/, January 25 2018, 
 First I will start with why I gave it three stars. The good stuff Luke's return from darkness. He redeems him self and shows how powerful he had become. He sees his setting suns he talks to Master yoda and yoda once again teaches him a lesson. Chewbacca is always a Star. So him making his grand entrance to Luke's earned one star all on its own. And of course the power of the women. <br>Here is what was horrible. And it was a lot of the movie. The side story of Finn and Rose. And don't get me wrong I like Finn I just didn't like the direction he was taken In this movie. And Del Toro's character was pointless and silly. The stuttering thing he did was contrived and embarrassing. The Guardians of the Galaxy style space walk. Uhm. Space Mary Poppins anyone??? It was dumb. The whole movie was haptic. It was disjointed and uncomfortable. There was little cohesion in it at all. I am only hoping that episode ix can redeem it. Help me JJ Abrams you are my only hope., 3.0,  , https://www.rottentomatoes.com/user/id/977073036/, January 25 2018, 
 Steaming pile of bantha poodoo., ni,  Darth C, https://www.rottentomatoes.com/user/id/976938950/, January 25 2018, 
 Disney owns ABC ESPN and many media outlets. Do critics fear to put a damper on Disney's $200 million flop? How else can you explain such high critic scores for a shallow and soulless sci-fi reboot? This movie had the special effects the production values all the money in the world but it had no soul. This movie is the Evil Empire of Star Wars movies and has the lowest return rate of audiences in the franchise. Wait and rent it on DVD not worth top dollar in a theater., 1.0,  Thomas H, https://www.rottentomatoes.com/user/id/977055090/, January 25 2018, 
 Star Wars the Last Jedi is a phenomenal movie! It adds depth to the new characters of the sequels as well as breathes life into the old. The world expands as characters traverse throughout the galaxy showing off new and interesting worlds. The plot is solid with twist and turns that keep the whole audience full engaged and interested., 4.5,  Tucker S, https://www.rottentomatoes.com/user/id/977072970/, January 25 2018, 
 Women are superior. Colored people are superior. Animals deserve to be saved from slavery and cruelty. Children do not. The enemy is fascist and of course is white and male and stupid. The force is not something that needs training. If you are a woman this is granted and comes for free even if you are the child of drunkards even if you are a fatty insignificant poor janitor. For your information this is called a Pussy-pass. Wealth is bad except for Kathleen Kennedy Rian Johnson and the other millionaires who produced this mess who by the way could easily be found among the gamblers at Canto Bight. Disney lured lots of people into the theathers with a mix of deceptive trailers and paid critics but this trick can only be done once. The next installments of Disney Star Wars will fail at the box office. WE ARE NOT STUPID AS YOU MAY THINK DISNEY AND YOU WILL PAY FOR THINKING SO. Also please stop paying shills to glorify this immense pile of shit that is The Last Jedi., 1.0,  Marvelous S, https://www.rottentomatoes.com/user/id/977072965/, January 25 2018, 
 "Star Wars: The last Jedi" may not quite be like some of the fans expected but no one can't deny it's an incredible shot film full of action scenes and filled with amazing special effects. <br><br>A movie faithful to its legacy and with enough tweaks and character development to take the beloved saga to new horizons., 5.0,  Arnau D, https://www.rottentomatoes.com/user/id/976413597/, January 25 2018, 
 The worst starwars movie ever goddd big dissapoint !!! cgi heffner snoke jeezzz asian girl trama .. jeezzzz Luke the coward milk drinker... jezzzzz the stupid trama and jokes .. JEEZZZZZZ, 1.0,  Mario%20 G, https://www.rottentomatoes.com/user/id/977024990/, January 25 2018, 
 Second in a trilogy of movies which seem intent on making the 6 which came before irrelevant the Last Jedi seems to be an attempt at simultaneously slapping JJ Abrams frustrating fan plot predictions through cheap and jarring directional changes and shoving agendas so far down the viewers throat that the movie can be considered a meal substitute. Worst of all is that the agenda pushing comes at the expense of the character integrity of the heroes from the first 6 movies. Characters like Luke seem to have suffered from personality changing traumatic brain injuries such that our determined (to the point of converting Vadar on his death bed) master duelist jedi master has become a cowardly hermit so unskilled as to be beaten by someone who has a couple days self training with a lightsaber and is willing to murder his apprentice at the first sign of temptation. This is just one example. As if such blatant disregard for the foundation of the story this movie supposedly builds on is not ugly enough the plot of this film is exasperatingly full of plot holes. The special effects and visuals are nice though., 0.5,  Daniel M, https://www.rottentomatoes.com/user/id/977072921/, January 25 2018, 
 Great movie. Star wars fans may be disappointed with the subject matter but this is probably second only to empire stricks back in the series ., 5.0,  , https://www.rottentomatoes.com/user/id/977072929/, January 25 2018, 
 Amazing anyone can make a movie that just spoon-feeds you what you want to see. Not knowing what will happen is the greatest gift!, 5.0,  David M, https://www.rottentomatoes.com/user/id/850868602/, January 25 2018, 
 Every good moment is ruined moments later either by bad writing or by a stupid joke., 2.0,  Mari L, https://www.rottentomatoes.com/user/id/977072899/, January 25 2018, 
 This movie SUCKS! it has nothing to do with star wars. Kathleen Kennedy must be fired! This shit made me disconnected from the franchise., 0.5,  Zsolt K, https://www.rottentomatoes.com/user/id/921507699/, January 25 2018, 
 Worst Star Wars ever. The movie is only a Plothole. The changed Lukes Char Totally. The Story is dumb and boring. Every Charakter Acts irrational. The Movies destroys everything. Star Wars is not fairy tale for Kids and Adults anymore., 1.0,  Michael P, https://www.rottentomatoes.com/user/id/977072857/, January 25 2018, 
 Disney finally made it clear that it wants fans for decades to star wars away from the franchise. disrespect our only weapon is to reject the Disney canon as official. The final scene is a slap in the face of the fans symbolically representing that the future come out to kids - sell toys boys!!!! the nerds died cowards like Luke. horrible.<br><br>Good sci-fi movie? Yes.<br> <br>Good star Wars movie? Never! Never! Never!, 1.0,  , https://www.rottentomatoes.com/user/id/976939607/, January 25 2018, 
 In this movie ALL villains are white ALL stupid people are male ALL good people are colored ALL people in command are women.<br>And still the fascists the sexists the racists are the people who say that this movie is trash.<br>Feminism should not aim at belittling men to let women look better. Inclusiveness cannot be reached by bashing white people.<br>Those who like this movie and did not notice how sexist and racist it is are seriously in need of psychologic treatment., 1.0,  Annalisa B, https://www.rottentomatoes.com/user/id/977072848/, January 25 2018, 
 Star Wars: The Last Jedi is a great... example of why Star Wars needs to be taken away from Disney and given back to the fans. In fact this movie has convinced me that the only character worth salvaging is Poe. The Last Jedi tries to portray everything Poe does as arrogant and wrong yet he's the only one making the sensible calls in a desperate war. This movie shows me the writers don't understand the scenarios they themselves set up., 0.5,  Nicholas B, https://www.rottentomatoes.com/user/id/976757370/, January 25 2018, 
 Worst Star Wars ever second maybe to Attack of the Clones. Can't believe they messed this one up so badly. How can so many people involved in making the next installment of such an important franchise not see problems in this script...or in the rough cut... I have a loss for words. I'm just disappointed. They're not making these films for people who love a good story anymore. They're making them for children which is exactly how every single character acts in the film. The subplots go nowhere the tone is unimaginative and never too serious characters like Finn Rey and Poe have virtually no character development Luke is neither a hero nor a mentor character (he's just...sad) Laura Dern (playing Admiral Holdo) simply doesn't fit in the Star Wars universe - I'm sorry. Additionally several plot points previously set up in TFA are either flat out ignored/replaced/or summed up in very underwhelming-sweep-it-under-the-rug ways there were jokes and words that don't feel like they would happen in the Star Wars universe (I mean "godspeed" and "forte"? come on) and an entire CGI-heavy 'Casino Land' that seems like an irrelevant subplot island of the worst kind reminiscent of Pod Racing in TPM. So many more things... but over all just awful. Even if I try to forget everything I know about Star Wars and then look at TLJ I would almost consider it an okay Disney movie but when reality hits and I consider the legacy that precedes it TLJ is just a terrible embarrassment on the Star Wars family tree., 0.5,  Nathan S, https://www.rottentomatoes.com/user/id/976959182/, January 25 2018, 
 Terrible. A movie that at once rehashes Empire Strikes Back (Dagobah Hoth Yoda etc.) while destroying the legacy of the Saga. The movie takes place over a couple of days for whatever reason making the plot self-contained and utterly unimportant. Plot holes galore and a complete disregard for lore. Two and a half hours of torture. Notice how none of my complaints have anything to do with race or gender. Just stop trying to deflect criticism of this travesty., 1.0,  Ryan B, https://www.rottentomatoes.com/user/id/977072313/, January 25 2018, 
 Sure things had to change and new characters introduced but pretending that the previous 7 movies never happened and not DEVELOPING ANY characters along with a dreadfully slow story and I'm not surprised at fan disappointment., 1.0,  , https://www.rottentomatoes.com/user/id/977073498/, January 25 2018, 
 The best "Star Wars" to date - brilliant even phenomenonal!, 5.0,  Mark B, https://www.rottentomatoes.com/user/id/976249657/, January 25 2018, 
 1.21.18 moviepass/flagship w/Shawn, 4.0,  Ofelia S, https://www.rottentomatoes.com/user/id/976750408/, January 25 2018, 
 Not a big fan of this Star Wars. A lot of potential but didn't do it for me., 1.0,  Jared T, https://www.rottentomatoes.com/user/id/977073424/, January 25 2018, 
 If you are a Star Wars fan and you love this movie I think you are giving it credit. If you are a Star Wars fan and you hate this movie I can sympathize with you.<br><br>Good: Space battles are awesome. BB8 Kicks some ass. You get a visit with a character from the previous series and it is fun. Good fight with lightsabers. The movie is gorgeous and has interesting alien designs.<br><br>Bad: Where to begin.... If you enjoyed The Force Awakens like I did and were hoping for an interesting follow-up to the story threads from that movie you can just not bother with this movie at all. None of them are answered and it feels like Rian Johnson purposely ignored the most interesting parts of Force Awakens to mock you for even being interested in those things. This is the first Star Wars movie that ended where I could care less if I ever saw another one. Where they leave the film almost all of the characters are exactly where they were in Force Awakens with subtle changes that don't leave me caring what happens to them. Finn is still running from the First Order but trying to save Rey who doesn't really need saving. Sure he is brave but he was brave in Force Awakens too. Rey is still an untrained powerful force user who doesn't know her parents but has some books that may help her. Poe is a hot shot pilot who's story centers around one of the most dubious plot devices in the movie. A plot device that is so shallow it almost makes his character moot to the movie. Leia is still leading the resistance and Luke is still lost to the galaxy. Kylo does get a big promotion but he is so bad at being a leader you kind of don't have any hope he will do a good job with his new found power.<br><br>Where the story ends is not bad and opens the doors to possibilities but they are possibilities you can't even discuss with your friends. These are probably the most interesting discussion you could have with your fellow Star Wars fans:<br>* Will the kid with the broom be important in the next movie? Maybe but we could care less because they spent maybe a minute on him during one a scene in the film so useless it should have probably been cut.<br>* What will Rey do with the books she gets? Start a new Jedi order? They just got rid of the last one. Maybe she could start something new?<br>* Will Finn and Rose marry? Their romance was so forced I could almost say it was unwanted sexual advances on Rose's part.<br>* Will Poe be a great resistance leader? He sure sucked as one in this movie.<br>* Will Klyo be all mean and badass? Probably... he has the biggest change in this movie but he really just has access to more toys now.<br>* Will Luke be in the next movie? I hope that he can redeem himself.<br><br>I have never seen a Star Wars movie where I have nothing to talk about with other fans except whether we liked or hated the movie. That is why this film is so dividing. It provided no answers but it also provided nothing meaty to discuss either. The threads that Force Awakens gave us to discuss were plentiful but by the end of this travesty of a movie all of those discussions were moot. Welcome to the new era of Star Wars where the writers and director went out of his way to make Star Wars not interesting in the slightest., 2.0,  Denis E, https://www.rottentomatoes.com/user/id/831608229/, January 25 2018, 
 First off please do NOT give a half-star score as this might not be counted by RT. Whoever reads this please also include this hint at the start of your own review so others will notice too &amp make their voices count!<br><br>This sad excuse for a 'blockbuster' only made money on Box Office because it has the Star Wars label. As a stand-alone movie it would totally fall flat because of sloppy writing inconsistent plot and overall lack of logic and reason in the greater scale of things. This is not just 'fanboys' complaining these are obvious problems that should be clearly visible to anyone who doesn't watch movies solely for the CGI effects.<br><br>And a note to all those 5-star-reviewers: Simply doing something different without reason is not the same as "being original". Presenting out-of-place / unfitting / illogical plot points and/or simply disregarding anything hinted in previous installments is not the same as having "great turn of events". Personality changes and special attitude so minimalistic and/or hidden/vague that only trained psychologists might notice it can not be called "character development". Diversity just for diversity's sake and females in powerful positions just because they are female is not a good way to prove any point or actual value. Purposely contradicting expectations for the sole reason to prove that "nobody was able to guess it" is not a great way to deal with loyal fans/viewers and lets that person rather look like an asshole than a competent writer/director. All this rather feels more like lack of talent sloppy writing forced political agendas and general delusion grandeur and most likely it's exactly that.<br><br>The really sad thing is most of the major plot points/twists disliked or not COULD have worked if they had just been presented in a more sophisticated way with a more fleshed-out plot outline proper explanation how it all got from A to B what motivations each character has etc. etc.<br><br>I remember Disney cartoon series from the 90's that had great characters and entertaining stories full of fun and adventure. Then they switched from 24-minute episodes to 10-minute episodes (to appeal to the statistically-proven shorter attention span of kids) and from fun and adventure to cheap comedy and 'mis-adventures'. Now their "Star Wars: Forces of Destiny" cartoons are only 3 minutes long and with no real story at all just showing a 'short random Star Wars event' each.<br><br>Is this how Disney sees today's viewers? Dimwits that don't care about characters and plots anymore that just want a short YouTube-style clip telling a 'simple in-your-face lesson' or 'just something for a quick laugh'?<br><br>If all Disney wanted to do with Star Wars is purposely destroying a legacy everything that was built in 40+ years and discarding all the original characters without properly honoring them just so they are "free to do whatever they want without being burdened by anything from the past" if they never wanted to expand and go a totally different direction then maybe they should have created their own franchise from the very beginning and not rape Star Wars.<br><br>And one last thing: just because I created an account here with a temporary e-mail to comment is NOT proof that I'm a bot nor that any of the other negative comments are 'manipulated' or posted by 'just a few disgruntled hardcore fans'. EVERYONE who commented here negatively has stated detailed reasons paragraph after paragraph while most positive reviews only have one or two lines and more importantly usually not a SINGLE example/explanation for their praise just general statements like "great turn of events blah blah"... so please judge by reasoning/size/variation of content not by which means they were posted!, ,  Marcus F, https://www.rottentomatoes.com/user/id/977073394/, January 25 2018, 
 What can I say about the Last Jedi? How about bad? Seems like a simple word but the movie is bad. It's not a bad Star Wars movie it's just a bad movie period! Before I mention what was bad and there was a lot of bad let me mention the good. Good effects. Good editing and sound. It better be though since it is a Star Wars movie. What was bad?(SPOILERS!!!!!)Most of the film. Bad characters(many wasted and unnecessary). Bad character development(very little if at all) Bad plot(most of the characters did things that made no sense for their character. Also side quest/sub plot accomplished nothing and was a waste of time.). Bad writing(timeline confusing story basically Empire Strikes back with a little Return of the Jedi just in a different order). Bad directing(we have to show Luke fishing milking sea cows and walking around the island? That's important?). Bad exposition(too much talking and explaining. Movies are visual). Bad jokes(jokes were forced and not funny. Most of them made me cringe)<br><br>I saw the movie twice. I disliked it the first time but thought I was too critical of it so I saw it a second time since I was doing an internet review. The second time made me really hate it. Overall a very very bad movie. Of all the Star Wars movies and shows out there I would rate it slightly above the Star Wars Christmas Special. That at least had Boba Fett in it! Last Jedi has good effects and space scenes but nothing else worth mentioning., 0.5,  William W, https://www.rottentomatoes.com/user/id/977073341/, January 25 2018, 
 The audience rating is sooo rigged I almost pity Rotten Tomatoes to have to bluemilk Disney that way...<br><br>This movie is nothing less than an autodafe.<br><br>Jedi master maRey Sue whining Emo Ren Jake Skywalker with ptsd milking an alien Kathleen Kennedy on the beach supreme looser Snoke fat asian Jar Jar Carrie Poppins run Forrest Finn vegan Chewbacca one-droid-army BB8 fucking porgs... This is endless ! <br><br>Not only this movie is the worst Star Wars ever but it is one of the worst movies I have seen : ludicrous scenario shallow characterisation bad writting worse acting <br><br>If you sincerely liked it maybe you should consider the possibility that you are a cinema illiterate easily thrilled by one dimensional super heroes brainless humor flashy effects and loud sounds, 1.0,  Cedric L, https://www.rottentomatoes.com/user/id/977016104/, January 25 2018, 
 Hasn't Disney been paying attention to what has happened in the comic book industry for the last few years? Pushing the SJW/Feminist agenda in Marvel comics has failed spectacularly. Pushing this in Star Wars will also fail. The reason? The typical SJW/Feminist are not interested in the superhero genre. They are not willing to spend their time or money on these products. Their only concern is in hijacking platforms to spread their message at the expense of everything else. Weak-minded docile male feminists are willing to go along with this in the hopes of increasing their sexual market value.<br>The destruction and humiliation of Luke Skywalker is a goal of the SJW/feminist agenda. The male power fantasy. Anything male and competent is bad. Men need to be humiliated and put in their place by "strong independent purple haired women" (but if these women need a tire changed or a jar opened then they know who to call) Women are sugar and spice and everything nice.<br>Rey's character is ridiculous (Ridley does a great job with what she was given though). If Rey is to be a role model for young girls and women I think the message is terrible. "No work or effort is required for you to be competent. You can be awesome simply because you're female!". Real life doesn't work that way. It takes hard work and effort to master skills no matter who you are. Rey masters the force because... girl power?<br>The subplots are meaningless in this movie. They go nowhere and add nothing to the story. Token diverse characters rammed in because diversity is good for it's own sake. A waste of time., 1.0,  , https://www.rottentomatoes.com/user/id/977007930/, January 25 2018, 
 While this movie had several key elements that elevated it to the minimum quality expected from a Star Wars movie it was hamstrung by irrelevant and bloated plot lines and an utter lack of character development. Is this supposed to be Guardians of the Galaxy? Because it looks like the director just saw that movie and decided 'hey easy cash grab.' The logical inconsistencies and lack of exposition compound on each other to make an utterly incomprehensible plot that was half fan service and half Disney attempting to milk the franchise for cheap laughs and toy sales. Everything that The Force Awakens did right this movie did wrong. And while it attempted to expand the new story line past the fan service of episode 7 the only notable expansions were gimicky and led to unresolved plot lines. What has this series become? F*$k you Rian Johnson., 2.0,  Nathaniel M, https://www.rottentomatoes.com/user/id/913542142/, January 25 2018, 
 Terrible movie. It doesn't even try to hide it's anti male agenda. Kill off the lead character. Make him a coward. We have all we need unquote! A film for feminists that has soooo many holes. Rem was beaten up by a beginner in the first film. Now he is a match for Luke?<br>The new characters are weak. A basic ensemble pc box ticking exercise. The only character they let live is actually sadly dead in real life. It's mad. Everyone wanted Luke to be front and centre instead he's an after thought.<br>I could go on bit it's too painful., 1.0,  Lee O, https://www.rottentomatoes.com/user/id/976940292/, January 25 2018, 
 Visually stunning but looks aren't everything. One of the worstly written at times comedic throw-away to the Star Wars saga. Shame on you George Lucas for letting it get to this. <br><br>This reels of this movie should be burnt since it's now in the past we should let Episode 8 die and it's quite ironic that for a movie about failure and everyone failing no one failed more than the writer/director Rian Johnson., 0.5,  Adam S, https://www.rottentomatoes.com/user/id/977073328/, January 25 2018, 
 Leftist propaganda masquerading as a Star Wars movie., 1.0,  Jim K, https://www.rottentomatoes.com/user/id/977073294/, January 25 2018, 
 Pure Garbage!!! Need I say more?, 0.5,  Mitchell W, https://www.rottentomatoes.com/user/id/970387874/, January 25 2018, 
