 I can't write a review without spoiling it's terrible plot and flaws but if your a starwars fan it trys to cover it's slaps in the face with lots of fanservice and recycled ideas., 0.5,  Russell M, https://www.rottentomatoes.com/user/id/934466860/, December 17 2017, N/A
 Im not a particularly a big fan of the Star Wars franchise. For a long time I found the Revenge of the Sith the most enjoyable of the lot. A New Hope and Return of the Jedi were probably the best of the series in terms of story tone and humour. Thats until now. Screw nostalgia the only thing which made the originals good is the time of its release and how revolutionary the trilogy was. The Revenge of the Sith had far much more action and story progression. But The Force Awakens blows it out of the water for action. Humour is a little more grown up and much less cheesy. It does seem like the same old rebels attach the spaceship scene which was the focal point of new hope and empire strikes back. And another lovechild turns bad so for originality its lacking in the plot. It does have a good tone in terms of the legend of the force and all the stories of the great battle. The First Order has emerged welcomingly however and I look forward to a much more grown up series with action like this one., 4.5,  Aaron M, https://www.rottentomatoes.com/user/id/858556936/, December 17 2017, N/A
 After watching The Last Jedi this film becomes much worse as the several themes of 'oooh I wonder where this will go...' - *proceeds to go nowhere<br><br>I also held off full judgement of the film until now as walking out the cinema I said 'Luke better have an amazing reason for letting billions die' .....nope grumpy in a cave. You have failed me for the last time Disney, 2.0,  Andrew W, https://www.rottentomatoes.com/user/id/801910247/, December 17 2017, N/A
 This is the best Star Wars film of all time! There's so much to love about this movie it breathes fresh life into a franchise dead from the creators meddling with "special editions" and prequels. It full of fun wonder and intrigue. The look and feel is Star Wars on point the planets the clothing the creatures are all great and belong. I've watched this movie so many times and every time it I am overwhelmed with joy., 5.0,  Warren B, https://www.rottentomatoes.com/user/id/886768965/, December 17 2017, N/A
 A great come-back to the roots even though the script may look like a remake of A New Hope. A great realisation much more appreciated than the one from the prequels. Great photography real sets not so much CGI great costumes great lightsaber battle and emotion great rythm. The last 30 minutes of the movie are pure happiness. And what may I say about the end which comes smoothly and at the right moment ? probably the best Star Wars since Empire Strikes Back., 5.0,  Valentin P, https://www.rottentomatoes.com/user/id/976946769/, December 17 2017, N/A
 A more original and better reboot to a franchise than Jurassic World but not as good as the Star Trek reboot. It feels like it plays it safe and its a little difficult seeing how these sci-fi icons have aged...not well. The happy ending from Return of the Jedi has eroded away and what we get is a galaxy where the dark side still exists the Empire exists in disguise as the First Order Luke has ran away from his troubles and Han and Leia are divorced...? Really? What a bummer. I know Kylo Ren is a little emo twerp but who can blame the kid for running back to the illusions of the past. It was way cooler., 3.5,  Matthew T, https://www.rottentomatoes.com/user/id/795491523/, December 17 2017, N/A
 Garbage a blind monkey could've done better., 0.5,  Wabba L, https://www.rottentomatoes.com/user/id/976946486/, December 17 2017, N/A
 Reboot of epi 4 with Mary Sue character., ni,  Bob j, https://www.rottentomatoes.com/user/id/976945344/, December 17 2017, N/A
 A very fast paced and action-packed start to a new Stars Wars trilogy that will be adding new life to a saga already rich in great storytelling (though at times the execution has been off). The old trilogy characters returning adds to the nostalgia of Star Wars while the new characters introduce a new era of Stars Wars for a new generation. I was pleased to see that the overall theme had not changed with this new installment and loved the way it payed homage to the originals. Overall a great Star Wars film with only one clear issue: Starkiller base. While I loved the name of it for intents and purposes it was just another Death Star for the resistance to destroy. In this regard I would have liked to see something more original but that's really my only complaint that isn't nitpicky. Thank you JJ Abrams for a really good and fun Star Wars film., 4.0,  Zach N, https://www.rottentomatoes.com/user/id/976944919/, December 17 2017, N/A
 A copy of A New Hope Disney sold as a remake with new characters and some old ones from the franchise instead of a new movie. Disappointed with the result, 2.5,  Emmanuel F, https://www.rottentomatoes.com/user/id/923479966/, December 16 2017, N/A
 J.J. Abrams clearly understood that with such a legend you cannot make many mistakes nor take too many chances. Some have complained that it was a remake of New Hope... but think about it. The prequels veered of the path and they did not flow well for that Lucas has been crucified. Don't get me wrong... he deserves it for Jar Jar. But J.J. knew that he had to do justice and make up for the prequels. It is not lost on anyone in the opening scene where the guy says this is the beginning of making things right. <br>He did this movie was fantastic. Did not rely on the CGI and tied things together in support of the original piece of work. The score was masterfully done. The Skywalker themed music for Rey and how everything just fits well together. This is the foundation on the next two movies. Many questions that need to be answered. Hopefully in the third installment he will circle back and satisfy our thirst for answers. Who is Snoke? who are Rey's parents? How did Maz get the lightsaber? Is Luke really as powerful as the EU says? None of these were answered in the Last Jedi... soooo.... J.J. Abrams should have done all three. Because this one he nailed it., 5.0,  , https://www.rottentomatoes.com/user/id/976942085/, December 16 2017, N/A
 A faithful continuation of a beautiful saga of films., 4.0,  Noah K, https://www.rottentomatoes.com/user/id/976943339/, December 16 2017, N/A
 It was just a rehashed episode 4. The acting was subpar, 3.0,  Gregory C, https://www.rottentomatoes.com/user/id/971028916/, December 16 2017, N/A
 Devoid of any real characters or world building the Force Awakens comes off as completely dull and boring, 0.5,  Ze Tian L, https://www.rottentomatoes.com/user/id/968571736/, December 16 2017, N/A
 Great movie! It captures the awe that was contain in the originals and helps set up a new chapter of Star Wars in such a way that the movie resembles new hope., 5.0,  Steven V, https://www.rottentomatoes.com/user/id/976941522/, December 16 2017, N/A
 I never knew where we were in this movie. I thought the new characters were really boring and could discern extremely little motive from them. I dislike the cheesy Disney/Hipster humor and I think it will age poorly. The entire story was poorly told and I despise how much of the backstory is kept a secret., 1.5,  Andrew H, https://www.rottentomatoes.com/user/id/881478928/, December 16 2017, N/A
 Before The Last Jedi came out i would rate this 3 1/2 but now it is an almost pointless movie, 2.5,  Shibby C, https://www.rottentomatoes.com/user/id/976939869/, December 16 2017, N/A
 Beautifully done for what it is only lacks in some reveals being a bit too early. Regardless this is a great Star Wars film., 4.0,  Austan B, https://www.rottentomatoes.com/user/id/868983068/, December 16 2017, N/A
 A great movie with great characters and a great story. It was much better than any of the prequels well not being quite as good as the originals. It introduced great new characters and had fantastic returning characters as well. My only issue is the fact that it borrowed many plot details from the original. It reintroduced us to a fantastic universe., 4.0,  Richard C, https://www.rottentomatoes.com/user/id/976941095/, December 16 2017, N/A
 Redemption for the Star Wars saga. Couldn't have liked it more., 5.0,  Tom T, https://www.rottentomatoes.com/user/id/976940924/, December 16 2017, N/A
 Still better than Rogue One., 2.0,  , https://www.rottentomatoes.com/user/id/974226314/, December 16 2017, N/A
 Brought me back to everything loved about the original trilogy. This movie had some actual soul unlike the last three., 4.0,  Leo O, https://www.rottentomatoes.com/user/id/882361047/, December 16 2017, N/A
 Too many issues with the story following the original 3 movies characters and the modernization of the dialog really made this movie disappointing.<br><br>Too similar to A New Hope but without any of the charm or charisma of the originals. Too much fan service that doesn't actually make sense like Anakin/Luke's lightsaber Han Solo "finding" his lost ship the First Order? Just unenjoyable for any fan really. Also Kylo Ren being beaten so quickly and confidently makes him a bad antagonist. <br><br>There's really too many problems in this film to list for right now., 2.0,  Patrick G, https://www.rottentomatoes.com/user/id/973190092/, December 16 2017, N/A
 Great story and character building, 5.0,  Tide W, https://www.rottentomatoes.com/user/id/976939687/, December 16 2017, N/A
 Maybe a decent start to what might be an interesting story arc but nothing particularly new. The dialog was good. A lot left to be answered and the end was unsatisfying., 2.5,  Thomas A, https://www.rottentomatoes.com/user/id/976939086/, December 16 2017, N/A
 Great re launch of the franchise, 5.0,  Ramon L, https://www.rottentomatoes.com/user/id/976936910/, December 16 2017, N/A
 Felt like a repeat of the a new hope but well put together with alot of mystery hopefully answer in the next movie, 4.5,  Teddy C, https://www.rottentomatoes.com/user/id/821661082/, December 16 2017, N/A
 Kylo Ren is the best thing to ever happen to Star Wars Seeing him kill Han Solo was very satisfying, ,  James W, https://www.rottentomatoes.com/user/id/976936761/, December 16 2017, N/A
 I don't know where to start with this movie. As with any high-profile sequel it's important to manage your expectations before seeing it. <br>But this is easily the worst of all star wars movies - including the awful (albeit for different reasons) Phantom Menace.<br><br>The biggest letdown is the overall story. More specifically the way nothing makes any sort of sense for the average viewer. <br>How can the First Order afford to build a superweapon that's an order of magnitude greater than the previous ones? Especially when we're supposed to believe that they're basically some kind of imperial remnant - with less resources and a stronger Republic opposing them. Which brings us to the Resistance. The movie shows us the planet of Jakku where several Imperial Star Destroyers litter the landscape after being decisively defeated by the Republic/Resistance/Rebellion. <br>But all of that military power is gone now so the Resistance is back to fighting with X-Wings and secret hideouts.<br>Also no-one seems to remember the Empire. Or the way the Rebellion defeated it. The same heroes that were publicly honored after the destruction of the death star are somehow a badly remembered legend now. <br><br>There were plenty of things wrong with the prequels. Cringy written lines cringier acting bad CGI Jar Jar midiclorians and action-packed senate meetings. But overall we were still given a story that made sense. The origins of Darth Vader the birth of the Empire the fate of the Jedi and so on. You can watch Revenge of the Sith and A new Hope consecutively and they'll make sense.<br><br>And I'd even forgive them for making a senseless story up if that Story had been even marginally original. Star Wars is never going to be Shakespeare but aside from changing characters around we're essentially watching a remake of A new Hope. The only way to excuse this is to think of TFA as a remake rather than a sequel. Which might be what the creators strived for.<br><br>Sadly the story is not the only part of the movie that leaves me confused at times. <br>Most puzzling is the character of Rey. Despite being depicted as a malnourished scavenger on a sandy dustball on the outer rim she immediately becomes an expert pilot when escaping Jakku on the Millennium Falcon. And after having a minuscule amount of time handling a lightsaber later on she defeats the main villain on the movie.<br><br>The other characters aren't far behind when it comes to their badly written backstories.<br><br>Finn is supposed to be a stormtrooper deployed on his first real mission but his conscience get's the better of him when his squad is ordered to destroy the village. He also shows affection for his fallen comrade. So far so good. But within minutes he starts to fire on his own comrades in order to escape together with Resistance pilot Poe. Poe disappears after they crash on Jakku only to return for the final battle later on in the movie. Without explanation.<br><br>Last but not least I have to talk about the acting. Especially Daisy Ridley's interpretation of the art. Apparently opening your mouth and looking wide-eyed is the only expression you need apart from the occasional frown or scowl.<br><br>All in All I have to say the movie is an insult to every Star Wars fan prior to this movie. But we have to remember that this movie wasn't meant for Star Wars fans., 0.5,  Robert M, https://www.rottentomatoes.com/user/id/976936469/, December 16 2017, N/A
 Lots of action and adventure., 4.0,  Mathew E, https://www.rottentomatoes.com/user/id/893090060/, December 16 2017, N/A
 Worst Star wars thus far for me!, 1.0,  Alan L, https://www.rottentomatoes.com/user/id/787104176/, December 16 2017, N/A
 I'drather take a chainsaw to the dick then watch this abomination of a movie again, 0.5,  Irfan B, https://www.rottentomatoes.com/user/id/947974449/, December 16 2017, N/A
 I seem to be swimming against the tide here according to the current audience reviews but I loved The Last Jedi. The story was propelled forward it was visually stunning and we got to see some other awesome parts of the Star Wars universe. It was Star Wars through and through!, 5.0,  lucie m, https://www.rottentomatoes.com/user/id/967491565/, December 16 2017, N/A
 Lazy writing-cheesy and way too long. Most of the plot was of absolutely no consequence. Forced jokes. Went with a group of 6 and every single one of us was disappointed. Swing and a miss., 1.0,  Dani D, https://www.rottentomatoes.com/user/id/783096491/, December 16 2017, N/A
 A somewhat underwhelming Star Wars movie that is elevated by a strong cast of charismatic characters. JJ Abrams handles Star Wars with care and it shows., 3.5,  Mike M, https://www.rottentomatoes.com/user/id/976934559/, December 16 2017, N/A
 Fun and nostalgic with the introduction of some great characters. But offers nothing new in terms of plot and story., 3.5,  Anthony F, https://www.rottentomatoes.com/user/id/937051994/, December 15 2017, N/A
 The movie that reignites the lost spark and brings back the soul and fun into the Star Wars franchise., 5.0,  Ashraf W, https://www.rottentomatoes.com/user/id/976934024/, December 15 2017, N/A
 Had to watch it three times to make up my mind. Not sure I like the direction Disney is going but I am willing to give them a chance., 2.5,  Terry S, https://www.rottentomatoes.com/user/id/976933578/, December 15 2017, N/A
 The Force Awakens continues to introduce new characters while also bringing back old favourites in a fantastically fun movie. Our new performers such as Boyega Isaac Gleeson and Ridley give likable and vibrant performances that can come across as overbearing at times but does stay true to the over the top science fiction lore. The film continues to build on the trilogy format of the series making it a great opener to a hopefully strong series. The designs are fantastic with J.J Abrams giving a great traditional and unique look to the film as well as making exciting and adventurous action. BB8 is a great mascot for this franchise as this inventive puppet shows emotion and fun while Adam Driver's Kylo Ren showcases the immense emotional strength of these characters and stories while also making for an intimidating and threatening character. Though it can seems rushed and packed at times this will certainly please fans of all ages making for a great family Christmas movie!, 4.0,  David O, https://www.rottentomatoes.com/user/id/892230410/, December 15 2017, N/A
 Not happy with this direction, 0.5,  Jason B, https://www.rottentomatoes.com/user/id/976924310/, December 15 2017, N/A
 It is the beginning of the end of Star Wars done badly., 0.5,  Jamie L, https://www.rottentomatoes.com/user/id/924301004/, December 15 2017, N/A
 A very good star wars movie JJ abrams has done a fantastic job making this movie introducing new characters to the franchise while bringing back the older cast. Its a great adventure and is easily one off the best star wars ever developed. JJ abrams passion for star wars really shines through and it is ever present in this movie., 4.5,  Benjamin k, https://www.rottentomatoes.com/user/id/976929033/, December 15 2017, N/A
 Its just a copy of New Hope., 2.5,  Michal K, https://www.rottentomatoes.com/user/id/976929713/, December 15 2017, N/A
 Couldnt ask for a better Re-Vamp of the Star Wars series. After seeing the Last Jedi it has become increasingly obvious that the films were not planned or written together On it's own it's great over all the new trilogy has an up hill battle ahead of it., 4.5,  Austin W, https://www.rottentomatoes.com/user/id/976929489/, December 15 2017, N/A
 Strong visually with exciting new characters I couldn't help but feel like TFA was a reboot-rehash of the old films rather than a film of its own. The only place where we are challenged is the death of Han Solo which although it is very sad to know we won't be seeing him again does give a certain weight to how evil our villain is for future installments in the series. Otherwise the newer-bigger deathstar premise was surprisingly unimaginative but I assume the studio wanted to retell the old story a bit to make new audiences familiar with what a Star Wars film is. I liked how Luke only appears at the end but Leia's character on the other hand felt inconsequential - like they just put her there for the fans. JJ Abrams is a crowd-pleasing director and I don't think he was actually a good choice for this film and the interesting creatures new environments felt less immersive present than I was hoping. A good start to a great trilogy... ?, 3.5,  Abram M, https://www.rottentomatoes.com/user/id/968222163/, December 15 2017, N/A
 Perfect in every way and sets up very nicely for the new trilogy. Despite having six films before it still manages to bring something new and exciting to the table. Can't wait for Episode 8, 3.5,  Liam B, https://www.rottentomatoes.com/user/id/857421125/, December 15 2017, N/A
 Simply the worst Star Wars episode ever and a mediocre movie itself., 0.5,  Luca M, https://www.rottentomatoes.com/user/id/972612295/, December 10 2017, N/A
 A little to similar to a new hope, 3.0,  Trenton B, https://www.rottentomatoes.com/user/id/976873422/, December 10 2017, N/A
 I saw the opening midnight showing of Star Wars: The Force Awakens. I'd say first off that the movie seems pretty typical for a J.J. Abrams movie: strong on character development and action but weak on plot. I'd say though that perhaps the plot had a little more strength than the typical Abrams movie while the character development and especially the action didn't quite rise to Abrams' usual standards.<br>I found the most compelling character development to take place between Han and Leia. I also found that Abrams managed to imbue the movie with more than a sprinkling of the ironic humor that made the original three Star Wars movies so funny easily surpassing what often seemed like forced humor in the three Star Wars prequels. The action however simply couldn't live up to the prequels which featured what are still easily the two greatest live-action lightsaber duals in the Star Wars universe. I got the feeling that Abrams who as I understand it grew up watching the original three went out of his way to avoid his usual glaring plot holes and avoided going to the action extremes of the three prequels to make The Force Awakens feel more like the original three.<br>Perhaps nothing successfully evoked the feel of the original Star Wars movies better than Abrams' use of John Williams' score both the old and the new-providing at appropriate points a sense of sorry and longing a sense for foreboding or a sense of excitement. I literally laughed and cried. The very last scene of the movie left me with a tear that ran all the way down my left cheek.<br>The Force Awakens contained at least two major plot reveals and set the stage for what I suspect might be an even more major plot reveal in Star Wars VIII: The Force Returns in 2017.<br>While my favorite parts involved the original Star Wars cast members I found Daisy Ridley a fresh young talent as the new heroine and John Boyega wasn't bad as Finn either.<br>I'm not usually a big fan of 3D but I thought Abrams made rare good use of it like when a star destroyer suddenly appeared about to collide with my face.<br>I'm having trouble deciding whether I like The Force Awakens any better than the three prequel movies. While I hated Jar Jar Binks I never otherwise disliked the prequels the way that many fans did. If I had to guess about other fans I'd say that more of them will rank The Force Awakens below the original three but above the prequel than any other ranking among fans., 5.0,  David L, https://www.rottentomatoes.com/user/id/807508297/, December 10 2017, N/A
 I found this Star Wars film to be the best one they have created! What I enjoyed most were the aspects of family such as the familial wants that both Rey and Kylo Ren seek throughout the film. Both characters are very different from one another. For instance one character believes they have it all and wants nothing to do with their family while the other is hopeful for their family's return. Throughout the film Kylo's parents try to convince Kylo to return to the Resistance. Due to Kylo's actions he reminded me of a troubled teenager in the rebellion phase since he believes that he does not need his family's help. However Ren is the total opposite. She is very resourceful due to the fact that her parents left her at such a young age. Now as the movie continues we learn more about Rey's family history. I do not want to give away too much of the movie but we find out for sure what her relationship is to the Rebellion on December 15th when Episode VIII: The Last Jedi comes out ., 5.0,  Daron%20 P, https://www.rottentomatoes.com/user/id/976913496/, December 7 2017, N/A
 Star Wars Episode IV the remake: best way to describe this. 80% of this movie is a copy and paste of the original trilogy's first film the New Hope.<br><br>There are good things with this film the intro and very end scene are suspenseful with nice payoff: but I feel that they stand out because of their originality. Had the film gone that route: to make clearly original scenes and story it could stand on its own: this film does have 5 star material. <br>But as I said overall it's a copy and paste of Episode IV.<br><br>The main reason why I think this is because of the appearance and clothing along with their role in the story. Rey the hero has Luke's desert-peasant attire Ren the villain is trying WAY to hard to be a new Vader Hux the general is Tarkin. These characters look almost identical in many ways.<br>Even the story and settings are painfully obvious the desert planet the snow planet the Deathier Star. The x wings bombing the Death Star the Yoda teachings of the force the bar scene the Falcon shooting about 2 Tie Fighters: all clearly present.<br>The characters I will remember are Snoke (very big and intimidating while still old and frail) Maz BB 8 and Phasma. But again Emperor Yoda (both old and short too!) R2D2 and Boba Fett (cold mysterious masked badass that fans will adore despite doing jack shit in the story).<br>But I will say this who the hell is FN-2199? 'That guy that shouts "traitor!"' just shows up with a psudo-lightsaber and fights Finn. I want to see more of this dude. Also some of the new aliens are entertaining to look at.<br><br>But of course there's more things to talk about<br>Kylo Ren had some big shoes to fill considering everyone knows that he's this film's Darth Vader. But his execution is that of Anakin Skywalker in that it fails. His mask and lightsaber are okay but he clearly shares Anakin's tantrums and wimpiness making him more of an angsty teen than a scary supervillain. He wasn't as terrible as Hayden Christensen but the similarities exist. Combine this with the 'daddy issue plot' stolen from IV and being a Vader fanboy and it makes things worse.<br>Also there are times where the film is either rushed or elements of the film have no buildup Death Star 3.0 and the planets it destroyed are good examples of this if I knew about these things I would be preparing myself for the fireworks instead of having them gloss over so quickly.<br>I have no idea who Rey is as a character in that the film keeps on changing her personality. This isn't character evolution it's sloppy inconsistency. She starts out as a poor hardworking badass genius and then is suddenly constantly panicking like a headless chicken then she becomes Luke. If she evolved she would still show the traits of her past self but that is never implied.<br>Han Solo and his sidekick Chewie played their roles fine afterall they are directly relevant to the backbone of this plot. And it made sense to have Luke have such importance in the plot. However everyone else felt shoehorned in oh hi Ackbar! Hey R2D2 want to see your replacement?<br>Finn was a breath of fresh air: his character was unique for his normalcy and flaws and his despair in his introduction was very emotional but he was quite annoying at times. Also the sudden implied romance between him and Rey didn't feel subtitle. <br>Infact the comedy of the film was quite hit or miss some moments felt so stupid and hammy that they broke the flow of the film sometimes. Though you did have good things as well like BB's lighter thumbsup.<br><br>I would say that while this film was entertaining it was a remake more than it was a sequel. The film was too self conflicted in what it really wanted to be: something new or something stuck in the past., 2.0,  Thomas W, https://www.rottentomatoes.com/user/id/906986317/, December 7 2017, N/A
 A return to form after the dismal prequels. Part of the magic of the original trilogy was it's sense of wonder and love of cinema. The original trilogy was more about the magic of movies than the inert space politics of the prequels. Abrams' love of cinema and Star Wars is apparent. I had a rip-roaring good time at The Force Awakens. To me early Star Wars films were love letters to movie making. They were about the power of movies to transport and entertain. I completely lost myself in The Force Awakens. It recaptured the hammy old-fashionedness of the original trilogy and I was sad when it ended. This felt like binge watching an impeccably made old-fashioned serial., 4.5,  Rob D, https://www.rottentomatoes.com/user/id/827418803/, December 7 2017, N/A
 Definitely a B- type of film. Not all that great. So we shouldn't be seeing a high score for this movie. Major plot holes missing character development and a multitude of things that just didn't make sense from a story standpoint., 3.0,  John B, https://www.rottentomatoes.com/user/id/793163645/, December 7 2017, N/A
 The Force Awakens takes you back to your childhood at lightspeed delivering a new chapter that fits into the overall lore surprisingly well. It's debatable whether or not Phasma Poe Dameron and his arc involving StarKiller Base is rightfully placed here. <br><br>As act one of a trilogy some of the decisions made on this one could be less favorable depending on the direction of the sequels., 4.0,  Alexander R, https://www.rottentomatoes.com/user/id/976412961/, December 6 2017, N/A
 The Force Awakens takes you back to your childhood at lightspeed delivering a new chapter that fits into the overall lore surprisingly well. It's debatable whether or not Phasma Poe Dameron and his arc involving StarKiller Base is rightfully placed here. <br><br>As act one of an overarching trilogy some of the decisions made on this one could be less favorable depending on the direction of the sequels., 4.0,  Alexander R, https://www.rottentomatoes.com/user/id/853795572/, December 6 2017, N/A
 When I was a kid I would imagine what the perfect sequel to episode 6 would be. It would have all the old characters and new characters my age that I could relate to. It would have the same mystical timeless feeling to it. This is that movie., 5.0,  Brendan P, https://www.rottentomatoes.com/user/id/974070122/, December 6 2017, N/A
 This film fails at being a good film. This film fails even more at being a star wars film! The essence of star wars is not spaceships planets and lightsabers! It's more than that! It's a story and this film has none of it!, 0.5,  Oliver L, https://www.rottentomatoes.com/user/id/792372289/, December 5 2017, N/A
 Visually great. Actions was great. Story was unoriginal and boring. Too many cringey moments that simply made no sense. Also Disney only allows streaming sites where you pay to watch their film such as Netflix and YouTube to stream in 480p which is honestly trash., 2.0,  , https://www.rottentomatoes.com/user/id/976910021/, December 4 2017, N/A
 I love the Original Trilogy I love the Prequel Trilogy and the Sequel Trilogy is off to a great start., 5.0,  Eric T, https://www.rottentomatoes.com/user/id/972705119/, December 4 2017, N/A
 Oh man...well here it is. After a controversial turn for George Lucas to give Lucasfilm to Disney and retire from Star Wars back in 2013 three years of anticipation from director J.J Abrams to direct the next film the eventually overhype expectations fans created and being received as months passed by with disgust and negativity from fans we have the CANONIC episode of Star Wars Episode 7: The Force Awakens. And I gotta say this film gets...quite the reputation around the internet and I don't mean this in a good or agreeing way. And look don't' worry i'm not gonna spend this review explaining why people are wrong and how amazing this movie was and how you're stupid for thinking that. If you don't like Force Awakens it's fine especially if you feel there's legitimate issues with it. I just only have issues when people try to act as if this 'insulted' them as a fan of movies or Star Wars. Which i've seen people rate it as and it...honestly baffles me to be honest. But anywho back on topic now what are my thoughts on the film still you might ask? Well they're still pretty positive. Though they've changed since watching it back in December in 2015.<br><br>So here's a fun fact about my experience for Force Awakens: This was gonna be my first time watching a Star Wars film in cinemas and for opening day I went with a friend to a packed theater at midnight and honestly it was one of the most fun theater experiences i ever got to feel as a fan. Now onto the film so like i mentioned before when I saw this film initially my reaction was heavily positive (even tempting enough to give it a 9). I described it being "...very entertaining from start to finish....and I know many people will be disappointed by this film and will be sadly nitpicked to death because of this one major issue i had (which was about how it felt like a rehash of the original trilogy) but in the end i had a good experience for this film. It was a great film with a lot flaws." Now after re-watching the film I can say my thoughts since haven't really changed much since. It's still an incredibly entertaining and solid soft reboot to Star Wars that I think now lets me see the flaws i've had with it that aren't just regurgitated opinions everyone has said about 40000 times.<br><br>Despite having it's flaws like a really fast pace (that I feel keeps the film from expanding its new characters properly) a story that while i won't say really feels like a rehash I think just needed some more tweaking if anything to make it feel more like a continuation than making it a bit of a retread (I.E: Starkiller Base) and wished it went from what Michael Arndt came up with for the film before Abrams and Kasdan came in likable new characters that unfortunately don't always benefit from the films super fast pace and as a result create some flaws in their arcs (from both Rey Finn and Poe) and some editing some original trilogy references and the context of this universe not being done well I can't say it is enough to break the film for me. Because to me Force Awakens felt like Return of the Jedi done properly. And I mean this as a good thing. It's simple but well done soft reboot small scale story is well executed and competent in its own right the new characters are incredibly likable (especially Kylo Ren) the original trilogy characters are given something to do and their impact on the story is actually meaningful and not forced J.J's action sequences being so well executed that it's not only just a lot of fun but serve to not slow the film down the well done underappreciated new ideas to this sequel trilogy (I.E: What the original cast has been up to the outline of the story Kylo's force abilities etc.) and a solid John Williams soundtrack while somewhat weak on its own but good with Force Awakens. Now look Force Awakens isn't perfect and it's not the best Star Wars film either. But it is certainly a competent soft reboot film that I feel stands well as a film and to continue and soft reboot Star Wars. I understand where a lot of people come from with their complaints and they have every right to critique it as a soft reboot. But to me this film did its job well and I personally must commemorate J.J Abrams Kathleen Kennedy and even Disney for AT LEAST trying. Because if they keep this up with Last Jedi and make this sequel trilogy truly stand well on it's own and do it's own thing then i'll be satisfied. It's a well done start but obviously not without its flaws., 4.0,  Shayan S, https://www.rottentomatoes.com/user/id/951302741/, December 3 2017, N/A
 It felt like going home. And then meeting interesting new neighbors., 4.0,  Rodney W, https://www.rottentomatoes.com/user/id/976888401/, December 3 2017, N/A
 A rehash of ANH characters have no depth and Rey is a Mary Sue. It's been said but here it is again: Rey got where Luke was within an hour and a half while Luke took two movies and then some. Even Anakin wasn't as godly as Rey was. Also the movie completely shredded the OT in how it destroyed Luke's Leia's and Han's futures -- Luke is supposed to be the hero but now he's become a hermit and has allowed his best friend's son to run amok. Han is a smuggler AGAIN and worse he's no longer with Leia. The OTP is dead., 0.5,  Jennifer L, https://www.rottentomatoes.com/user/id/976908125/, December 3 2017, N/A
 Great Characters a great plot and a lot of chemistry. A great time for sure for any Star Wars or Non-Star Wars fan, 4.5,  Nicholas N, https://www.rottentomatoes.com/user/id/974330843/, December 3 2017, N/A
 these new star wars are a disgrace to the originals., ni,  Lee W, https://www.rottentomatoes.com/user/id/976901445/, December 2 2017, N/A
 How is episode 4 any different than episode 7. Episode 4 has a death star being blown up by flying into the center of the death star and shooting and blowing it up. And episode 7 we see the same concept. Going in and shooting something down to blow it up. It's the same concept!!!, 0.5,  Jonathan C, https://www.rottentomatoes.com/user/id/795168557/, December 2 2017, N/A
 Star Wars Is Back I loved this movie the old returning characters of Luke Han and Leia and the new characters Rey Finn and Poe this movie was spectacular and I can't wait for Star Wars The Last Jedi, 5.0,  Roderick H, https://www.rottentomatoes.com/user/id/976859917/, December 2 2017, N/A
 i like rouge one more but a very exceptional film, 5.0,  Tesfa G, https://www.rottentomatoes.com/user/id/928056057/, December 15 2017, N/A
 Apart from the nostalgic rehashed plot points and ideas everything else is quite enjoyable overall it's not memorable or great enough to be a standalone classic SW film, 0.5,  Sam L, https://www.rottentomatoes.com/user/id/975966763/, December 15 2017, N/A
 I liked the film a lot but my biggest problem are the major similarities to A New Hope. I understand that Disney was nervous in making a new Star Wars film with all the high expectations but I feel doing the story similarities backfired - at least for me.<br><br>I absolutely loved the cliffhanger (quite literally) at the end of the film and loved that Mark Hamill's Luke Skywalker only appeared for a couple of seconds throughout the film yet he was mentioned constantly. I also loved the absence of Luke in all the promotions and such for the film as it really hyped up fans to see Luke Skywalker, 4.0,  Ivan S, https://www.rottentomatoes.com/user/id/976921569/, December 14 2017, N/A
 its alright another death star come on man you are better than that. overall the acting is good just the story sucked. maybe next time but this is written after Rouge One which was average too. Last jedi is the Last chance, 2.5,  Aaron H, https://www.rottentomatoes.com/user/id/872150307/, December 14 2017, N/A
 Not a bad movie thanks to the mostly solid visual effects and action but the character arcs are forced lazy and one-dimensional and it suffers from a recycled structure plot and themes., 2.0,  Fabricio G, https://www.rottentomatoes.com/user/id/935947972/, December 14 2017, N/A
